#{"t_start": 1645362909.8629582, "env_id": null}
r,l,t 
0.004039,14,15409.578618
0.004739,14,15410.162057
0.00218,14,15410.731493
0.003171,14,15411.320586
0.004302,14,15411.897602
0.002852,14,15412.459957
0.004342,14,15413.015921
0.006005,14,15413.577956
0.002926,14,15414.133561
0.005075,14,15414.705762
0.003119,14,15415.286864
0.003448,14,15415.85785
0.003334,14,15416.435494
0.003952,14,15416.974021
0.002359,14,15417.526839
0.003634,14,15418.087623
0.004764,14,15418.648963
0.003608,14,15419.215015
0.004097,14,15419.770113
0.003775,14,15420.315612
0.011151,14,15420.867639
0.003924,14,15421.416471
0.005233,14,15421.958447
0.005718,14,15422.513506
0.003824,14,15423.053495
0.00395,14,15423.597654
0.004577,14,15424.14564
0.002743,14,15424.705459
0.004415,14,15425.26584
0.003349,14,15425.81661
0.002628,14,15426.373495
0.002876,14,15426.926013
0.004556,14,15427.464512
0.003243,14,15428.021104
0.003161,14,15428.57563
0.004345,14,15429.136996
0.003566,14,15429.698469
0.006575,14,15430.237469
0.003327,14,15430.78962
0.00383,14,15431.325649
0.003906,14,15431.876137
0.003252,14,15432.425675
0.002892,14,15432.978981
0.004506,14,15433.513992
0.007362,14,15434.06354
0.002748,14,15434.61147
0.003685,14,15435.17764
0.002829,14,15435.721974
0.004343,14,15436.262005
0.00379,14,15436.809118
0.003636,14,15437.362434
0.004469,14,15437.903134
0.00398,14,15438.441539
0.002905,14,15438.983335
0.003636,14,15439.53307
0.004025,14,15440.090534
0.003241,14,15440.66626
0.003798,14,15441.203087
0.003305,14,15441.753266
0.004975,14,15442.293106
0.003643,14,15442.853162
0.00398,14,15443.383158
0.008485,14,15443.936503
0.002695,14,15444.48005
0.003273,14,15445.040969
0.003747,14,15445.594226
0.002761,14,15446.156479
0.007308,14,15446.70599
0.006647,14,15447.241133
0.002737,14,15447.768584
0.006316,14,15448.304453
0.006468,14,15448.864518
0.003825,14,15449.414529
0.003907,14,15449.965486
0.00435,14,15450.526724
0.007629,14,15451.057087
0.003782,14,15451.60654
0.006666,14,15452.159487
0.004215,14,15452.71455
0.004666,14,15453.252072
0.002752,14,15453.806646
0.004352,14,15454.367162
0.003234,14,15454.919197
0.005201,14,15455.452107
0.003709,14,15455.992073
0.006222,14,15456.518676
0.002953,14,15457.070498
0.006029,14,15457.600507
0.003858,14,15458.144973
0.003965,14,15458.673325
0.00358,14,15459.224545
0.00254,14,15459.770977
0.003347,14,15460.329974
0.002226,14,15460.866102
0.006182,14,15461.40347
0.00537,14,15461.953486
0.00485,14,15462.509162
0.004359,14,15463.053494
0.00577,14,15463.601101
0.004446,14,15464.155065
0.004205,14,15464.719068
0.003083,14,15465.268707
0.005093,14,15465.817029
0.003435,14,15466.364528
0.007492,14,15466.935529
0.004493,14,15467.51555
0.004286,14,15468.130646
0.004185,14,15468.69551
0.003754,14,15469.24902
0.003762,14,15469.812608
0.003648,14,15470.388233
0.004922,14,15470.946915
0.004359,14,15471.50457
0.003691,14,15472.054543
0.00361,14,15472.614554
0.003444,14,15473.218496
0.004894,14,15473.820971
0.003724,14,15474.410526
0.002499,14,15475.037152
0.002513,14,15475.634585
0.008107,14,15476.20867
0.004355,14,15476.797237
0.003436,14,15477.377248
0.004416,14,15477.952099
0.004593,14,15478.533404
0.003977,14,15479.104962
0.003055,14,15479.688199
0.003676,14,15480.259282
0.002304,14,15480.820469
0.003728,14,15481.353313
0.003424,14,15481.905228
0.003567,14,15482.433086
0.004177,14,15482.980971
0.006132,14,15483.523327
0.004584,14,15484.033187
0.004145,14,15484.593302
0.004013,14,15485.143103
0.004377,14,15485.673105
0.004652,14,15486.230392
0.003221,14,15486.739711
0.002872,14,15487.271784
0.004306,14,15487.820784
0.003765,14,15488.366784
0.00267,14,15488.909854
0.003497,14,15489.462976
0.002974,14,15490.006976
0.003146,14,15490.557888
0.004116,14,15491.105886
0.005934,14,15491.649903
0.006782,14,15492.207908
0.005793,14,15492.756609
0.00445,14,15493.305689
0.002913,14,15493.840707
0.004229,14,15494.395396
0.002628,14,15494.934702
0.004892,14,15495.47667
0.004547,14,15496.020765
0.005454,14,15496.551768
0.003959,14,15497.096556
0.008168,14,15497.625592
0.003085,14,15498.170557
0.004561,14,15498.72736
0.004375,14,15499.272958
0.002764,14,15499.813105
0.00396,14,15500.361105
0.005438,14,15500.908105
0.004797,14,15501.473692
0.002716,14,15502.043691
0.004163,14,15502.594818
0.002969,14,15503.148818
0.003558,14,15503.692835
0.004504,14,15504.212834
0.003275,14,15504.749835
0.00536,14,15505.289861
0.003678,14,15505.843862
0.004258,14,15506.405126
0.005739,14,15506.963701
0.003333,14,15507.510705
0.003698,14,15508.068208
0.006219,14,15508.602211
0.00576,14,15509.178833
0.00349,14,15509.763702
0.004854,14,15510.320717
0.004658,14,15510.877531
0.002094,14,15511.415563
0.00339,14,15511.98094
0.002723,14,15512.560084
0.003477,14,15513.110215
0.003231,14,15513.666417
0.003534,14,15514.22538
0.008026,14,15514.78141
0.002439,14,15515.351411
0.005464,14,15515.912411
0.006202,14,15516.466543
0.004229,14,15517.015576
0.005236,14,15517.557532
0.00521,14,15518.147162
0.003738,14,15518.745162
0.005458,14,15519.335193
0.003107,14,15519.927378
0.004318,14,15520.544456
0.00386,14,15521.144902
0.006077,14,15521.720994
0.003971,14,15522.317996
0.003166,14,15522.921702
0.005635,14,15523.496673
0.004863,14,15524.076494
0.004981,14,15524.644678
0.004742,14,15525.212085
0.005298,14,15525.775098
0.004769,14,15526.346102
0.004261,14,15526.930092
0.002569,14,15527.495096
0.004322,14,15528.043126
0.007083,14,15528.596379
0.008955,14,15529.169369
0.00514,14,15529.734583
0.003563,14,15530.303526
0.004139,14,15530.860595
0.003676,14,15531.412919
0.0028,14,15531.97092
0.002498,14,15532.535173
0.003559,14,15533.085203
0.003123,14,15533.623204
0.005236,14,15534.169677
0.002983,14,15534.718839
0.003017,14,15535.271008
0.003176,14,15535.82901
0.004348,14,15536.38281
0.00419,14,15536.896249
0.004348,14,15537.451745
0.003751,14,15538.009652
0.004281,14,15538.562583
0.003404,14,15539.10768
0.002782,14,15539.64973
0.003152,14,15540.195153
0.005011,14,15540.736578
0.004442,14,15541.296103
0.003361,14,15541.858634
0.002415,14,15542.405772
0.004206,14,15542.941311
0.002965,14,15543.500769
0.002983,14,15544.043571
0.00446,14,15544.595761
0.003136,14,15545.14763
0.005326,14,15545.703669
0.004936,14,15546.254332
0.004257,14,15546.796146
0.004541,14,15547.357717
0.004555,14,15547.915271
0.003151,14,15548.431751
0.003711,14,15548.978625
0.003683,14,15549.520655
0.006005,14,15550.062643
0.002712,14,15550.61263
0.002805,14,15551.164225
0.002419,14,15551.721689
0.003601,14,15552.2691
0.003124,14,15552.824735
0.006058,14,15553.381272
0.00266,14,15553.933604
0.003497,14,15554.492261
0.004005,14,15555.042102
0.004564,14,15555.595646
0.00304,14,15556.130261
0.002773,14,15556.676242
0.005121,14,15557.229769
0.004715,14,15557.776131
0.004387,14,15558.316264
0.00357,14,15558.886517
0.003017,14,15559.506361
0.00474,14,15560.079719
0.00785,14,15560.631175
0.004442,14,15561.196288
0.005568,14,15561.752832
0.003762,14,15562.354432
0.002461,14,15562.994777
0.004949,14,15563.585345
0.004369,14,15564.188517
0.002261,14,15564.75714
0.00352,14,15565.354156
0.003376,14,15565.923186
0.00577,14,15566.497138
0.006623,14,15567.070259
0.003747,14,15567.627466
0.003124,14,15568.184465
0.002268,14,15568.772498
0.003812,14,15569.339682
0.003828,14,15569.888682
0.002475,14,15570.447888
0.006329,14,15571.034857
0.00384,14,15571.616916
0.006999,14,15572.198884
0.004688,14,15572.794291
0.003495,14,15573.359234
0.002979,14,15573.930305
0.002544,14,15574.512258
0.005205,14,15575.082556
0.0045,14,15575.665922
0.00399,14,15576.251224
0.004543,14,15576.844695
0.002762,14,15577.403762
0.010772,14,15577.955154
0.005022,14,15578.483522
0.005169,14,15579.05672
0.002515,14,15579.630632
0.005123,14,15580.215339
0.006566,14,15580.792076
0.003807,14,15581.382054
0.005935,14,15581.942342
0.004486,14,15582.536725
0.005336,14,15583.138203
0.004981,14,15583.686634
0.003758,14,15584.265132
0.008066,14,15584.856168
0.00385,14,15585.422025
0.004914,14,15585.981289
0.003574,14,15586.578258
0.004092,14,15587.165901
0.01164,14,15587.752918
0.003359,14,15588.36007
0.004931,14,15588.94029
0.003521,14,15589.512536
0.008816,14,15590.079976
0.003169,14,15590.663835
0.002755,14,15591.237713
0.002462,14,15591.811995
0.005688,14,15592.395611
0.002371,14,15592.984514
0.003882,14,15593.558237
0.003344,14,15594.118098
0.00655,14,15594.661648
0.002689,14,15595.216285
0.004548,14,15595.783885
0.00322,14,15596.387423
0.005109,14,15596.938242
0.004728,14,15597.498776
0.00436,14,15598.067993
0.002334,14,15598.69716
0.002877,14,15599.264972
0.005128,14,15599.85509
0.003656,14,15600.443343
0.003414,14,15601.022362
0.005537,14,15601.612421
0.003739,14,15602.198627
0.00273,14,15602.771627
0.002626,14,15603.349553
0.004478,14,15603.910552
0.003772,14,15604.501555
0.004519,14,15605.091989
0.002532,14,15605.718056
0.006467,14,15606.306484
0.005954,14,15606.891481
0.002544,14,15607.466254
0.003896,14,15608.041289
0.004606,14,15608.600289
0.005839,14,15609.165205
0.004487,14,15609.732236
0.004759,14,15610.266382
0.005931,14,15610.818379
0.003917,14,15611.373644
0.005839,14,15611.924623
0.003121,14,15612.50968
0.003608,14,15613.136212
0.005048,14,15613.716401
0.003962,14,15614.320351
0.003992,14,15614.903859
0.003743,14,15615.489949
0.003379,14,15616.057949
0.002945,14,15616.626604
0.002731,14,15617.198483
0.005702,14,15617.785517
0.002351,14,15618.346621
0.004811,14,15618.909621
0.004009,14,15619.466946
0.006028,14,15620.014148
0.002815,14,15620.583146
0.004215,14,15621.149734
0.002391,14,15621.732037
0.003718,14,15622.341561
0.005726,14,15622.912366
0.003794,14,15623.503546
0.005824,14,15624.135383
0.003751,14,15624.705492
0.002965,14,15625.311185
0.004378,14,15625.924184
0.005678,14,15626.440042
0.005601,14,15626.985965
0.003269,14,15627.599625
0.004118,14,15628.182845
0.002833,14,15628.749657
0.003334,14,15629.324142
0.003175,14,15629.883601
0.003576,14,15630.461062
0.003515,14,15631.012867
0.004776,14,15631.58536
0.004969,14,15632.155148
0.002412,14,15632.731124
0.005228,14,15633.304476
0.004105,14,15633.88683
0.004173,14,15634.461353
0.002739,14,15635.015544
0.003118,14,15635.580556
0.002649,14,15636.131424
0.00613,14,15636.690638
0.008864,14,15637.255051
0.0058,14,15637.802791
0.003341,14,15638.364922
0.004562,14,15638.920016
0.003337,14,15639.484428
0.003232,14,15640.050446
0.004235,14,15640.659891
0.005231,14,15641.275149
0.00205,14,15641.887454
0.004445,14,15642.48045
0.004013,14,15643.049221
0.003212,14,15643.631779
0.002375,14,15644.2114
0.004263,14,15644.80347
0.003571,14,15645.404449
0.004302,14,15645.997977
0.003664,14,15646.551978
0.003957,14,15647.116032
0.002376,14,15647.684032
0.004266,14,15648.257965
0.003867,14,15648.821965
0.005038,14,15649.359965
0.001803,14,15649.927986
0.003068,14,15650.504986
0.004268,14,15651.058423
0.002516,14,15651.623423
0.002798,14,15652.176424
0.00541,14,15652.762446
0.003966,14,15653.340436
0.007169,14,15653.867487
0.003007,14,15654.396779
0.003233,14,15655.005045
0.006597,14,15655.624796
0.002714,14,15656.20469
0.00337,14,15656.814173
0.003334,14,15657.390175
0.006756,14,15658.014528
0.007562,14,15658.595291
0.003836,14,15659.141582
0.003821,14,15659.71237
0.002795,14,15660.301535
0.004123,14,15660.880063
0.003755,14,15661.471063
0.003608,14,15662.044937
0.003578,14,15662.616074
0.002851,14,15663.166459
0.004029,14,15663.751805
0.004516,14,15664.322454
0.003858,14,15664.876302
0.002454,14,15665.425337
0.0055,14,15665.984862
0.002555,14,15666.534014
0.003779,14,15667.081045
0.004272,14,15667.626857
0.002301,14,15668.16086
0.002175,14,15668.711968
0.008924,14,15669.262962
0.007866,14,15669.78997
0.003025,14,15670.340744
0.003194,14,15670.870748
0.00248,14,15671.414691
0.002482,14,15671.954675
0.00392,14,15672.505154
0.004823,14,15673.049597
0.003149,14,15673.58095
0.003301,14,15674.132657
0.006116,14,15674.665161
0.003292,14,15675.212506
0.002852,14,15675.760253
0.004494,14,15676.303457
0.004279,14,15676.841339
0.004321,14,15677.364722
0.004434,14,15677.898667
0.004166,14,15678.451357
0.005721,14,15678.986281
0.002955,14,15679.52327
0.003716,14,15680.069752
0.003091,14,15680.611317
0.006191,14,15681.160759
0.003273,14,15681.69305
0.003944,14,15682.24156
0.005535,14,15682.770247
0.003849,14,15683.32571
0.003672,14,15683.853208
0.002901,14,15684.391679
0.007943,14,15684.900525
0.003565,14,15685.44869
0.004209,14,15685.980014
0.003596,14,15686.517342
0.004439,14,15687.061255
0.003968,14,15687.608565
0.003185,14,15688.154073
0.002615,14,15688.681233
0.005372,14,15689.211201
0.002869,14,15689.767249
0.004533,14,15690.340932
0.003095,14,15690.903267
0.004048,14,15691.447366
0.004437,14,15692.013128
0.006168,14,15692.580295
0.003838,14,15693.159133
0.002879,14,15693.727403
0.005131,14,15694.308281
0.003264,14,15694.887765
0.002625,14,15695.460482
0.004485,14,15696.021409
0.005265,14,15696.599702
0.006183,14,15697.149096
0.003586,14,15697.695096
0.003679,14,15698.217401
0.002647,14,15698.755368
0.003782,14,15699.299484
0.006477,14,15699.839196
0.003213,14,15700.377767
0.004589,14,15700.906716
0.002501,14,15701.447066
0.002444,14,15702.007033
0.005132,14,15702.552998
0.003243,14,15703.123645
0.003254,14,15703.655296
0.002021,14,15704.191168
0.004218,14,15704.733381
0.003149,14,15705.289001
0.003561,14,15705.81975
0.00504,14,15706.363132
0.002632,14,15706.917782
0.006445,14,15707.46778
0.003651,14,15708.009114
0.004876,14,15708.545621
0.004095,14,15709.083583
0.004256,14,15709.640326
0.003319,14,15710.18867
0.002747,14,15710.737885
0.004133,14,15711.284691
0.002922,14,15711.821512
0.005468,14,15712.341523
0.003203,14,15712.901556
0.010661,14,15713.452903
0.003809,14,15713.981604
0.003525,14,15714.521937
0.003429,14,15715.08144
0.003318,14,15715.581258
0.003949,14,15716.123231
0.005006,14,15716.676533
0.004715,14,15717.211168
0.004106,14,15717.756119
0.004511,14,15718.311909
0.004664,14,15718.8415
0.004201,14,15719.376302
0.004318,14,15719.906524
0.005042,14,15720.451156
0.00393,14,15721.001084
0.005271,14,15721.554205
0.003111,14,15722.099933
0.002853,14,15722.641411
0.005651,14,15723.176423
0.004998,14,15723.72413
0.003337,14,15724.281323
0.004675,14,15724.821255
0.003642,14,15725.34635
0.003935,14,15725.881243
0.004391,14,15726.411256
0.005803,14,15726.956465
0.004053,14,15727.493615
0.003665,14,15728.036316
0.003677,14,15728.583353
0.00635,14,15729.101361
0.007052,14,15729.659814
0.00438,14,15730.183806
0.004234,14,15730.698539
0.005785,14,15731.25144
0.004476,14,15731.801378
0.002374,14,15732.341395
0.003964,14,15732.893301
0.003089,14,15733.417374
0.004735,14,15733.961709
0.005928,14,15734.506274
0.00854,14,15735.04159
0.006486,14,15735.584215
0.004943,14,15736.121499
0.005804,14,15736.674691
0.002876,14,15737.216336
0.004301,14,15737.741169
0.002667,14,15738.291344
0.003524,14,15738.831277
0.002905,14,15739.343391
0.004019,14,15739.871603
0.006707,14,15740.403473
0.006062,14,15740.956283
0.005459,14,15741.504378
0.002949,14,15742.036137
0.00389,14,15742.591283
0.006576,14,15743.1165
0.002683,14,15743.641217
0.005635,14,15744.181349
0.004469,14,15744.739638
0.005303,14,15745.28197
0.003348,14,15745.834457
0.002796,14,15746.361486
0.006773,14,15746.893815
0.002714,14,15747.429286
0.002969,14,15747.961106
